t,MV,PV,DV
1.192000000000000000e+03,2.228706872301525976e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.193000000000000000e+03,2.227437426684430832e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.194000000000000000e+03,2.178477895636466855e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.195000000000000000e+03,2.213642709457317892e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.196000000000000000e+03,2.223320372087404451e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.197000000000000000e+03,2.211046019805045759e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.198000000000000000e+03,2.209719412164803742e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.199000000000000000e+03,2.208392486339426242e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.200000000000000000e+03,2.146968171779395007e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.201000000000000000e+03,2.080613751029761715e+01,4.284000000000000341e+01,6.000000000000000000e+01
1.202000000000000000e+03,2.008751605057351952e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.203000000000000000e+03,1.963867232343044478e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.204000000000000000e+03,1.912627617950946046e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.205000000000000000e+03,1.865585837911628886e+01,4.284000000000000341e+01,6.000000000000000000e+01
1.206000000000000000e+03,1.811374942780065211e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.207000000000000000e+03,1.782623751993344285e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.208000000000000000e+03,1.746129941684274200e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.209000000000000000e+03,1.712566027204962182e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.210000000000000000e+03,1.681679864489066034e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.211000000000000000e+03,1.653241306931643706e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.212000000000000000e+03,1.627040020759033467e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.213000000000000000e+03,1.602883779256964303e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.214000000000000000e+03,1.580596903860242719e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.215000000000000000e+03,1.560018839455834083e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.216000000000000000e+03,1.541002852344317731e+01,4.278000000000000114e+01,6.000000000000000000e+01
1.217000000000000000e+03,1.534420489387519737e+01,4.281000000000000227e+01,6.000000000000000000e+01
1.218000000000000000e+03,1.507190467726365135e+01,4.278000000000000114e+01,6.000000000000000000e+01
1.219000000000000000e+03,1.503107248468216639e+01,4.271999999999999886e+01,6.000000000000000000e+01
1.220000000000000000e+03,1.511178625133960018e+01,4.275000000000000000e+01,6.000000000000000000e+01
1.221000000000000000e+03,1.487347305788133411e+01,4.278000000000000114e+01,6.000000000000000000e+01
1.222000000000000000e+03,1.464370386415849268e+01,4.267999999999999972e+01,6.000000000000000000e+01
1.223000000000000000e+03,1.489859916736397594e+01,4.278000000000000114e+01,6.000000000000000000e+01
1.224000000000000000e+03,1.442934639290619003e+01,4.275000000000000000e+01,6.000000000000000000e+01
1.225000000000000000e+03,1.444204653285325257e+01,4.271999999999999886e+01,6.000000000000000000e+01
1.226000000000000000e+03,1.446169338839671425e+01,4.267999999999999972e+01,6.000000000000000000e+01
1.227000000000000000e+03,1.452444107874242363e+01,4.259000000000000341e+01,6.000000000000000000e+01
1.228000000000000000e+03,1.477672742333842848e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.229000000000000000e+03,1.507232651034238202e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.230000000000000000e+03,1.500748107982620994e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.231000000000000000e+03,1.494672605112335440e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.232000000000000000e+03,1.488970319457962255e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.233000000000000000e+03,1.483609480125382873e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.234000000000000000e+03,1.478561050149392919e+01,4.254999999999999716e+01,6.000000000000000000e+01
1.235000000000000000e+03,1.451787192932988901e+01,4.252000000000000313e+01,6.000000000000000000e+01
1.236000000000000000e+03,1.458175453631873175e+01,4.252000000000000313e+01,6.000000000000000000e+01
1.237000000000000000e+03,1.453855099338374757e+01,4.254999999999999716e+01,6.000000000000000000e+01
1.238000000000000000e+03,1.438748601023885776e+01,4.252000000000000313e+01,6.000000000000000000e+01
1.239000000000000000e+03,1.445795847186329475e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.240000000000000000e+03,1.453084741759595033e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.241000000000000000e+03,1.449594802835868990e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.242000000000000000e+03,1.446259318138446304e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.243000000000000000e+03,1.443065046685458697e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.244000000000000000e+03,1.440000176931256881e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.245000000000000000e+03,1.437053912918507415e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.246000000000000000e+03,1.434216386842583013e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.247000000000000000e+03,1.431478579147873553e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.248000000000000000e+03,1.450843543679333258e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.249000000000000000e+03,1.448397593543132800e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.250000000000000000e+03,1.446029329644048289e+01,4.239000000000000057e+01,6.000000000000000000e+01
1.251000000000000000e+03,1.458406017801757493e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.252000000000000000e+03,1.503942280907152451e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.253000000000000000e+03,1.465414359369943398e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.254000000000000000e+03,1.511125310307897784e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.255000000000000000e+03,1.509446881890877101e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.256000000000000000e+03,1.471130844767627011e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.257000000000000000e+03,1.480354712761525704e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.258000000000000000e+03,1.493343767256790855e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.259000000000000000e+03,1.502778623455339435e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.260000000000000000e+03,1.464614574986683593e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.261000000000000000e+03,1.473978941734674564e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.262000000000000000e+03,1.461417850660099305e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.263000000000000000e+03,1.485510883179895103e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.264000000000000000e+03,1.469409971235759826e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.265000000000000000e+03,1.482603340862515751e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.266000000000000000e+03,1.503232145231483230e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.267000000000000000e+03,1.465300651211988914e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.268000000000000000e+03,1.478553666943117761e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.269000000000000000e+03,1.499237347787485675e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.270000000000000000e+03,1.498042446173663755e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.271000000000000000e+03,1.485857325878023971e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.272000000000000000e+03,1.495639112370793455e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.273000000000000000e+03,1.472474806248636092e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.274000000000000000e+03,1.504234762241256362e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.275000000000000000e+03,1.492157559102213682e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.276000000000000000e+03,1.502045115915652929e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.277000000000000000e+03,1.442298244082762970e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.278000000000000000e+03,1.499644304344600876e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.279000000000000000e+03,1.487605769588920168e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.280000000000000000e+03,1.497530557247341321e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.281000000000000000e+03,1.463498767220384877e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.282000000000000000e+03,1.484328587689396706e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.283000000000000000e+03,1.446584452465356385e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.284000000000000000e+03,1.493030534079217020e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.285000000000000000e+03,1.470032114000102474e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.286000000000000000e+03,1.490947646192507392e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.287000000000000000e+03,1.489973852183482173e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.288000000000000000e+03,1.489006619402677600e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.289000000000000000e+03,1.488045092702270544e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.290000000000000000e+03,1.487089071008541374e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.291000000000000000e+03,1.486138369457816921e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.292000000000000000e+03,1.485192817996667358e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.293000000000000000e+03,1.484252260111055399e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.294000000000000000e+03,1.483316551664881011e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.295000000000000000e+03,1.482385559838506239e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.296000000000000000e+03,1.470453513070652640e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.297000000000000000e+03,1.458467724784741471e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.298000000000000000e+03,1.468439070602949847e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.299000000000000000e+03,1.478472601191660374e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.300000000000000000e+03,1.477563214619408249e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.301000000000000000e+03,1.454646956546994652e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.302000000000000000e+03,1.475640881449409392e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.303000000000000000e+03,1.474743277989259482e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.304000000000000000e+03,1.473850205820160042e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.305000000000000000e+03,1.450949669062922354e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.306000000000000000e+03,1.449947761649469591e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.307000000000000000e+03,1.448948941090699272e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.308000000000000000e+03,1.458959443152723701e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.309000000000000000e+03,1.469031794958145554e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.310000000000000000e+03,1.468160622126263704e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.311000000000000000e+03,1.467293310331914569e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.312000000000000000e+03,1.444418204928466665e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.313000000000000000e+03,1.465452719132036030e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.314000000000000000e+03,1.464595178717941160e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.315000000000000000e+03,1.463741677296659205e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.316000000000000000e+03,1.451885899153769444e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.317000000000000000e+03,1.450980891140737761e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.318000000000000000e+03,1.413393384473811309e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.319000000000000000e+03,1.412300589902202752e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.320000000000000000e+03,1.411210000721869307e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.321000000000000000e+03,1.457813800108642077e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.322000000000000000e+03,1.456981971684108679e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.323000000000000000e+03,1.423137773398906880e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.324000000000000000e+03,1.444150330573712893e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.325000000000000000e+03,1.432264589344397265e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.326000000000000000e+03,1.442335699043042396e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.327000000000000000e+03,1.441462184748724695e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.328000000000000000e+03,1.451597740561333971e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.329000000000000000e+03,1.450788955557036175e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.330000000000000000e+03,1.427972259490240248e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.331000000000000000e+03,1.427053469019024590e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.332000000000000000e+03,1.448148377301596668e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.333000000000000000e+03,1.436345805222645744e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.334000000000000000e+03,1.398808805642248032e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.335000000000000000e+03,1.434451398323414573e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.336000000000000000e+03,1.422598837556522255e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.337000000000000000e+03,1.410692078497261548e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.338000000000000000e+03,1.420741026815957220e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.339000000000000000e+03,1.430850816161883543e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.340000000000000000e+03,1.441022069696546204e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.341000000000000000e+03,1.418237827168921328e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.342000000000000000e+03,1.380666156315704640e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.343000000000000000e+03,1.405268003383962672e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.344000000000000000e+03,1.404327667339431862e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.345000000000000000e+03,1.414396583106317351e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.346000000000000000e+03,1.413520920646643120e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.347000000000000000e+03,1.412648412625856942e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.348000000000000000e+03,1.375093232085223249e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.349000000000000000e+03,1.363026636663463265e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.350000000000000000e+03,1.336229360360217377e+01,4.222999999999999687e+01,6.000000000000000000e+01
